"taxon_name","leaf_length","plant_height","leaf_width","leaf_area","plant_growth_form","woodiness_detailed","leaf_shape","life_history","fam","LxW","residuals","logLxW","log_area","log_length","log_width","log_height"
"Sclerolaena intricata",14.2,0.4633,1.575,18.4,"shrub","woody","spathulate terete","perennial","Chenopodiaceae",22.365,-0.495411876573712,3.10749723688481,2.91235066461494,2.65324196460721,0.454255272277596,-0.769380486559534
"Sclerolaena lanicuspis",14.6363636363636,0.286083333333333,2.23333333333333,25,"herb","woody","terete","perennial","Chenopodiaceae",32.6878787878788,-0.515994422732757,3.4870043299149,3.2188758248682,2.68350909218609,0.803495237728811,-1.25147213531245
"Sclerolaena muricata",10.5555555555556,1.16666666666667,2.36666666666667,14.9666666666667,"shrub","herbaceous","elliptical linear narrowly_oblong","perennial","Chenopodiaceae",24.9814814814815,-0.796208128681022,3.21813480964348,2.7058255060801,2.35665231426432,0.86148249537916,0.154150679827258
"Sclerolaena obliquicuspis",8.66666666666667,0.325727272727273,1.5,8.08857142857143,"shrub","woody","linear narrowly_elliptical","perennial","Chenopodiaceae",13,-0.848259225097079,2.56494935746154,2.09045213062844,2.15948424935337,0.405465108108164,-1.12169483447555
"Sclerolaena parviflora",4.22727272727273,0.283333333333333,1.03333333333333,5,"herb","woody","terete","perennial","Chenopodiaceae",4.36818181818182,-0.39072655072023,1.47434686261793,1.6094379124341,1.44155703979494,0.032789822822991,-1.26113121816588
"Sclerolaena patenticuspis",8.16666666666667,0.213636363636364,1.3125,9.22,"herb","herbaceous","linear terete","perennial","Chenopodiaceae",10.71875,-0.552080113765867,2.37199454436621,2.2213750375685,2.10006082888257,0.271933715483642,-1.5434799446423
"Sclerolaena tricuspis",14.446646667,0.783333333333333,1.313311111,29.1598666675,"shrub","woody","terete","perennial","Chenopodiaceae",18.9729415844622,0.104616987718307,2.94301383700002,3.37279333468487,2.67046232305982,0.272551513940203,-0.244196960512042
"Scolopia braunii",66.25,30,26.25,1985.3987,"tree","woody","elliptical lanceolate ovate rhomboidal","perennial","Salicaceae",1739.0625,0.429026956701004,7.46110145390396,7.59357502937551,4.19343546486633,3.26766598903763,3.40119738166216
"Scrotochloa tararaensis",187.5,0.425,7.1,900,"tussock","herbaceous","linear","perennial","Poaceae",1331.25,-0.129701770850941,7.19387362945774,6.80239476332431,5.23377884541047,1.96009478404727,-0.85566611005772
"Scrotochloa urceolata",205,0.35,48.75,6000,"tussock","herbaceous","elliptical narrowly_elliptical oblanceolate oblong obovate","perennial","Poaceae",9993.75,0.0289171943261797,9.20971517658226,8.69951474821019,5.32300997913841,3.88670519744386,-1.04982212449868
"Scutellaria mollis",27.3333333333333,0.25,17.1666666666667,33,"herb","herbaceous","ovate","perennial","Lamiaceae",469.222222222222,-2.52769331525412,6.15107647759772,3.49650756146648,3.30810695859614,2.84296951900158,-1.38629436111989
"Sebaea albidiflora",5.75,0.17,4.66666666666667,78.5398,"herb","herbaceous","lanceolate ovate","annual","Gentianaceae",26.8333333333333,0.794038377229526,3.28964489575641,4.36360550267349,1.74919985480926,1.54044504094715,-1.77195684193188
"Sebaea ovata",8.2,0.223333333333333,6.5,153.153,"herb","herbaceous","lanceolate orbicular ovate","annual","Gentianaceae",53.3,0.869918261637364,3.9759363311718,5.03143742172552,2.10413415427021,1.87180217690159,-1.49908985526523
"Sehima nervosum",225,0.804714285714286,3.16666666666667,607.5,"graminoid herb","herbaceous","linear","perennial","Poaceae",712.5,0.0156290853561182,6.56877991214281,6.4093521752147,5.41610040220442,1.15267950993839,-0.217267989142736
"Selliera radicans",48.3333333333333,0.588142857142857,11.6,824.668,"herb","herbaceous","obovate spathulate","perennial","Goodeniaceae",560.666666666667,0.525981871862147,6.32912655186478,6.71498088109789,3.87812145375246,2.45100509811232,-0.530785406267546
"Senecio australis",46.1111111111111,0.425,14.82,314.159,"herb","herbaceous woody_base","elliptical","perennial","Asteraceae",683.366666666667,-0.605533629726845,6.52703156276242,5.74989922717327,3.83105394289448,2.69597761986794,-0.85566611005772
"Senecio biserratus",90,0.8525,36.25,2377.5495,"herb","herbaceous","elliptical lanceolate ovate","annual","Asteraceae",3262.5,0.0682062684464559,8.09024905163095,7.77382561439208,4.49980967033027,3.59043938130068,-0.159582069824465
"Senecio garlandii",127.142857142857,0.983333333333333,56.6666666666667,4375.45161290323,"herb","herbaceous","elliptical obovate","perennial","Asteraceae",7204.7619047619,-0.00460484391495324,8.88249746205302,8.38376501927075,4.84531131367087,4.03718614838215,-0.0168071183163813
"Senecio glomeratus",79.2857142857143,0.947941176470588,18.3333333333333,667.888,"herb","herbaceous","lanceolate","annual","Asteraceae",1453.57142857143,-0.502383020251012,7.28177886125548,6.50412049480869,4.37305796469112,2.90872089656436,-0.053462828788815
"Senecio glossanthus",44.5375,0.252273162571429,12.8875,126.45,"herb","herbaceous","lanceolate narrowly_ovate","annual","Asteraceae",573.97703125,-1.36239455542781,6.35258938027503,4.83984697311597,3.79633153093195,2.55625784934308,-1.3772428000931
"Senecio gregorii",65.5555555555556,0.410714285714286,3.625,120,"herb","herbaceous","linear","annual","Asteraceae",237.638888888889,-0.657101951781351,5.47075224787018,4.78749174278205,4.18289795956355,1.28785428830664,-0.889857474806
"Senecio gunnii",77.5,0.885375,17.1666666666667,853.579,"herb","herbaceous","elliptical oblanceolate obovate","perennial","Asteraceae",1330.41666666667,-0.181925408864383,7.19324745536088,6.74943809799794,4.3502779363593,2.84296951900158,-0.12174399490835
"Senecio hispidulus",70.8333333333333,0.825,16.8,1781.28,"herb","herbaceous","lanceolate obovate","perennial","Asteraceae",1190,0.646819128244407,7.08170858610557,7.4850874859804,4.26032969969636,2.82137888640921,-0.192371892647456
"Senecio lanibracteus",84.3649333325,1.8,11.9473555566667,502.5535333,"shrub","woody","elliptical","perennial","Asteraceae",1007.93785503786,-0.471276493018113,6.91566179498261,6.21970216818924,4.435151833423,2.48050996155961,0.587786664902119
"Senecio leptocarpus",60,0.26,7.5,628.319,"herb","herbaceous","oblanceolate spathulate","perennial","Asteraceae",450,0.443916470113095,6.10924758276437,6.44304799928272,4.0943445622221,2.01490302054226,-1.34707364796661
"Senecio linearifolius",115.714285714286,1.3125,19.5285714285714,2215.075,"herb","herbaceous","elliptical lanceolate linear narrowly_elliptical obovate","perennial","Asteraceae",2259.73469387755,0.313129696609627,7.72300269328576,7.70304154195114,4.75112409861117,2.97187859467459,0.271933715483642
"Senecio magnificus",75.7142857142857,1.20769230769231,19.7857142857143,900,"herb shrub","woody","oblanceolate spathulate","perennial","Asteraceae",1498.0612244898,-0.231103859374854,7.31192703406293,6.80239476332431,4.32696685749085,2.98496017657208,0.188711354892726
"Senecio minimus",102.5,0.924736842105263,19,2223.41,"herb","herbaceous","elliptical lanceolate","annual","Asteraceae",1947.5,0.444598443231743,7.5743017777449,7.70679733240566,4.62986279857846,2.94443897916644,-0.0782460769674346
"Senecio odoratus",92.2222222222222,1.23333333333333,25.5,4398.23,"herb","woody","deltate linear oblanceolate obovate ovate","perennial","Asteraceae",2351.66666666667,0.962265355785001,7.7628795756188,8.3889574662457,4.52420112345442,3.23867845216438,0.209720530982069
"Senecio pectinatus",64,0.24,10,824.668,"herb","herbaceous","oblanceolate oblong spathulate","perennial","Asteraceae",640,0.412306902752155,6.46146817635372,6.71498088109789,4.15888308335967,2.30258509299405,-1.42711635564015
"Senecio pectinatus var. major",80,0.2558,12.8,172.9245,"herb","herbaceous","elliptical obovate ovate","perennial","Asteraceae",1024,-1.5477716837973,6.93147180559945,5.15285508305555,4.38202663467388,2.54944517092557,-1.36335938983739
"Senecio pinnatifolius var. alpinus",68,1.09175,5,129.540133333333,"herb","herbaceous","elliptical oblanceolate oblong","annual","Asteraceae",340,-0.888555441277206,5.82894561761021,4.86399074303735,4.21950770517611,1.6094379124341,0.0877819133835333
"Senecio prenanthoides",89,0.614285714285714,7.57142857142857,942.478,"herb","herbaceous","linear narrowly_lanceolate narrowly_oblanceolate oblanceolate strap-shaped","perennial","Asteraceae",673.857142857143,0.501067573498593,6.51301813422895,6.84851257687467,4.48863636973214,2.02438176449681,-0.487295126355797
"Senecio quadridentatus",97.0833333333333,0.841073684210526,5.9,665.346333333333,"herb","herbaceous","linear narrowly_lanceolate","perennial","Asteraceae",572.791666666667,0.293722187665127,6.35052206712347,6.50030770709057,4.5755697162118,1.77495235091167,-0.173076007852478
"Senecio runcinifolius",97.5,0.672727272727273,29,800,"herb","herbaceous","narrowly_ovate","perennial","Asteraceae",2827.5,-0.894076654680436,7.94714820799028,6.68461172766793,4.5798523780038,3.36729582998647,-0.396415272588246
"Senecio squarrosus",88.3333333333333,0.44,9.25,1776.96,"herb","herbaceous","lanceolate linear","perennial","Asteraceae",817.083333333333,0.967337562687158,6.70574108884245,7.48265931805324,4.48111753731811,2.22462355152433,-0.82098055206983
"Senecio tenuiflorus",72,0.661818181818182,9.375,939.6,"herb","herbaceous","lanceolate oblanceolate","annual biennial","Asteraceae",675,0.496564979912702,6.51471269087253,6.84545425278476,4.27666611901606,2.23804657185647,-0.412764410589776
"Senna artemisioides subsp. alicia",21.875,2,7.83333333333333,150,"shrub","woody","elliptical linear narrowly_elliptical oblanceolate","perennial","Fabaceae",171.354166666667,-0.153886927312948,5.14373256472568,5.01063529409626,3.08534443224368,2.058388132482,0.693147180559945
"Senna artemisioides subsp. filifolia",32.4728148144444,2.54,0.9953066666,134.82763335,"shrub","woody","linear terete","perennial","Fabaceae",32.3204090680838,1.17262714401476,3.47569889038232,4.90399717264761,3.48040327205389,-0.00470438167157062,0.932164081030445
"Senna artemisioides subsp. helmsii",22.5,1.72,9,100,"shrub","woody","obovate","perennial","Fabaceae",202.5,-0.701308777453861,5.31073988654659,4.60517018598809,3.11351530921037,2.19722457733622,0.542324290825362
"Senna artemisioides subsp. x artemisioides",32.5,2.28333333333333,0.9,17.28,"shrub","woody","linear","perennial","Fabaceae",29.25,-0.788508595285945,3.37587957367787,2.84954976337591,3.48124008933569,-0.105360515657826,0.825636363606024
"Senna artemisioides subsp. x sturtii",23.5204848481818,1.62,4.811352381,57.85833333,"shrub","woody","elliptical linear","perennial","Fabaceae",113.165340776574,-0.746649894267758,4.72884994200198,4.05799749391362,3.1578717371114,1.57097820489058,0.482426149244293
"Senna artemisioides subsp. zygophylla",27.1428571428571,3,2.8,29.05,"shrub","woody","linear narrowly_elliptical","perennial","Fabaceae",76,-1.09112698969643,4.33073334028633,3.36901848329792,3.30111392310517,1.02961941718116,1.09861228866811
"Senna circinnata",24,2.25,5,23,"shrub","woody","obovate","perennial","Fabaceae",120,-1.71612367273847,4.78749174278205,3.13549421592915,3.17805383034795,1.6094379124341,0.810930216216329
"Senna glutinosa",25,2.66,4.5,56,"shrub","woody","elliptical","perennial","Fabaceae",112.5,-0.774110385919419,4.72295322164447,4.02535169073515,3.2188758248682,1.50407739677627,0.978326122793608
"Senna phyllodinea",37.5,1.75,5,50,"shrub","woody","falcate","perennial","Fabaceae",187.5,-1.32579556689239,5.23377884541047,3.91202300542815,3.62434093297637,1.6094379124341,0.559615787935423
"Senna planitiicola",61.6666666666667,2.01428571428571,20,500,"shrub","woody","lanceolate ovate","perennial","Fabaceae",1233.33333333333,-0.649700135898086,7.11747580996421,6.21460809842219,4.12174353641022,2.99573227355399,0.700264648328809
"Sersalisia sericea",90,9.125,42.3333333333333,1157.81,"tree","woody","elliptical","perennial","Sapotaceae",3810,-0.781935595506292,8.24538446812075,7.05428556867791,4.49980967033027,3.74557479779048,2.21101789946856
"Setaria australiensis",250,1.138,13.25,1890,"tussock","herbaceous","lanceolate","perennial","Poaceae",3312.5,-0.173505573219016,8.10545847029448,7.54433210805369,5.52146091786225,2.58399755243223,0.129272335704139
"Setaria italica",400,1.16666666666667,29.625,1987.5,"graminoid herb","herbaceous","linear_elliptical","annual","Poaceae",11850,-1.21823034567259,9.38008314656328,7.59463284652849,5.99146454710798,3.3886185994553,0.154150679827258
"Setaria palmifolia",505,1.48333333333333,61.25,12112.5,"graminoid herb","herbaceous","linear_elliptical","perennial","Poaceae",30931.25,-0.241642244188738,10.3395222787002,9.40199325619902,6.22455842927536,4.11496384942484,0.394291807510039
"Setaria pumila",192,0.847571428571429,6,594,"graminoid herb","herbaceous","lanceolate linear","annual","Poaceae",1152,-0.419465360732351,7.04925484125584,6.38687931936265,5.25749537202778,1.79175946922805,-0.165380161778807
"Setaria sphacelata",262.5,1.6445,7,1710,"graminoid herb","herbaceous","linear","perennial","Poaceae",1837.5,0.232957276695181,7.51616123108699,7.44424864949671,5.57025108203168,1.94591014905531,0.497436386646975
"Setaria surgens",269.166666666667,1.02727272727273,14.8333333333333,6747,"tussock","herbaceous","strap-shaped","annual","Poaceae",3992.63888888889,0.933917211750129,8.29220766693279,8.81685324062743,5.5953307664287,2.69687690050408,0.0269074529199244
"Setaria verticillata",190,0.819,8.44444444444444,997.5,"graminoid herb","herbaceous","linear narrowly_lanceolate","annual","Poaceae",1604.44444444444,-0.187554580596182,7.3805328351106,6.90525214876402,5.24702407216049,2.13350876295011,-0.199671195129068
"Sherardia arvensis",10.125,0.038,2.75,32.759,"herb","herbaceous","elliptical lanceolate obovate","annual","Rubiaceae",27.84375,-0.108916590005541,3.32660852467108,3.48917773348845,2.3150076129926,1.01160091167848,-3.27016911925575
"Sida corrugata",18.7935277775,0.3,13.1897955553333,136.91495,"herb","herbaceous","narrowly_ovate orbicular","perennial","Malvaceae",247.882789148703,-0.561970734486052,5.51295601004248,4.9193599301305,2.93351254340811,2.57944346663437,-1.20397280432594
"Sida cunninghamii",45,0.173333333333333,20.6142857142857,297.3,"herb","herbaceous","lanceolate narrowly_oblong ovate","perennial","Malvaceae",927.642857142857,-0.922996356721577,6.83264680649483,5.69474173000405,3.80666248977032,3.02598431672451,-1.75253875607477
"Sida intricata",6,0.318571428571429,4.77857142857143,31.5,"shrub","woody","elliptical orbicular ovate","perennial","Malvaceae",28.6714285714286,-0.173123232570073,3.35590110674698,3.44998754583159,1.79175946922805,1.56414163751892,-1.14390856358329
"Sida petrophila",47.2218222233333,1.49175,13.7884444433333,687.2137335,"shrub","woody","lanceolate linear oblong","perennial","Malvaceae",651.115472239395,0.215853255273066,6.478687003191,6.53264535519096,3.85485612098762,2.62383088220338,0.399949927420054
"Sida rhombifolia",50.8333333333333,1.07033333333333,14.7,543.166666666667,"herb","woody","elliptical obovate ovate rhomboidal","perennial","Malvaceae",747.25,-0.136797485341353,6.61639980116405,6.29741620960951,3.92855230737936,2.68784749378469,0.0679701264392672
"Sigesbeckia orientalis",81.6666666666667,0.676416666666667,40.4166666666667,403,"herb","herbaceous","lanceolate","annual","Asteraceae",3300.69444444444,-1.71013876735225,8.1018881630261,5.99893656194668,4.40264592187662,3.69924224114948,-0.390946022008962
"Siloxerus multiflorus",5.75,0.0319090909090909,0.714285714285714,595.557,"herb","herbaceous","lanceolate linear","annual","Asteraceae",4.10714285714286,4.42464340124916,1.41272761818805,6.38949710209882,1.74919985480926,-0.336472236621213,-3.44486432831464
"Siphonodon australis",85,27.1428571428571,40,2414.745,"tree","woody","elliptical oblong obovate","perennial","Celastraceae",3400,0.0482134906324136,8.13153071060425,7.78934897044954,4.44265125649032,3.68887945411394,3.30111392310517
"Siphonodon membranaceus",105,25.6,35,2712.83166666667,"tree","woody","elliptical lanceolate oblanceolate","perennial","Celastraceae",3675,0.0973765553758347,8.20930841164694,7.90574826379943,4.65396035015752,3.55534806148941,3.24259235148552
"Sloanea australis",185,41.6666666666667,62.2571428571429,4476.8,"tree","woody","obovate","perennial","Elaeocarpaceae",11517.5714285714,-0.384751555928493,9.35162909853353,8.40666378447116,5.22035582507832,4.13127327345521,3.72970144863419
"Sloanea woollsii",130,48.3333333333333,40,6682.1372,"tree","woody","elliptical lanceolate","perennial","Elaeocarpaceae",5200,0.697352520475715,8.55641390456952,8.80719315548053,4.86753445045558,3.68887945411394,3.87812145375246
"Smilax aculeatissima",145,12.3333333333333,57.5,2500.9925,"climber_herbaceous","herbaceous","elliptical lanceolate widely_ovate","perennial","Smilacaceae",8337.5,-0.687290599635168,9.02851869022388,7.82444293207264,4.97673374242057,4.0517849478033,2.51230562397611
